# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_long_office_household.bag'
# timestamp tx ty tz qx qy qz qw
1341848055.8195 -0.2707 2.2622 1.5614 0.1856 0.8132 -0.5426 -0.0989
1341848055.8296 -0.2691 2.2635 1.5619 0.1872 0.8124 -0.5431 -0.0996
1341848055.8395 -0.2675 2.2650 1.5622 0.1886 0.8120 -0.5432 -0.1004
1341848055.8496 -0.2656 2.2665 1.5628 0.1899 0.8121 -0.5425 -0.1011
1341848055.8604 -0.2638 2.2678 1.5633 0.1912 0.8116 -0.5428 -0.1010
1341848055.8697 -0.2621 2.2690 1.5638 0.1924 0.8105 -0.5439 -0.1013
1341848055.8796 -0.2603 2.2701 1.5641 0.1933 0.8098 -0.5447 -0.1013
1341848055.8895 -0.2584 2.2712 1.5645 0.1941 0.8094 -0.5449 -0.1014
1341848055.8996 -0.2563 2.2722 1.5647 0.1948 0.8091 -0.5450 -0.1019
1341848055.9096 -0.2542 2.2734 1.5650 0.1952 0.8092 -0.5446 -0.1026
1341848055.9195 -0.2522 2.2741 1.5650 0.1959 0.8087 -0.5449 -0.1033
1341848055.9298 -0.2501 2.2750 1.5652 0.1962 0.8083 -0.5453 -0.1044
1341848055.9395 -0.2478 2.2760 1.5652 0.1967 0.8081 -0.5453 -0.1046
1341848055.9495 -0.2456 2.2768 1.5653 0.1973 0.8080 -0.5451 -0.1051
1341848055.9595 -0.2430 2.2775 1.5654 0.1980 0.8077 -0.5454 -0.1048
1341848055.9697 -0.2406 2.2783 1.5654 0.1989 0.8073 -0.5456 -0.1047
1341848055.9795 -0.2381 2.2790 1.5655 0.1999 0.8075 -0.5452 -0.1042
1341848055.9895 -0.2354 2.2796 1.5655 0.2008 0.8075 -0.5449 -0.1036
1341848055.9996 -0.2328 2.2800 1.5653 0.2017 0.8068 -0.5456 -0.1032
1341848056.0095 -0.2301 2.2806 1.5652 0.2024 0.8073 -0.5446 -0.1034
1341848056.0197 -0.2274 2.2811 1.5650 0.2030 0.8074 -0.5443 -0.1034
1341848056.0296 -0.2245 2.2817 1.5649 0.2034 0.8079 -0.5433 -0.1036
1341848056.0395 -0.2216 2.2821 1.5649 0.2041 0.8077 -0.5433 -0.1034
1341848056.0495 -0.2186 2.2824 1.5649 0.2046 0.8074 -0.5437 -0.1036
1341848056.0605 -0.2157 2.2828 1.5649 0.2048 0.8074 -0.5436 -0.1034
1341848056.0696 -0.2127 2.2829 1.5650 0.2052 0.8067 -0.5444 -0.1034
1341848056.0796 -0.2096 2.2832 1.5649 0.2058 0.8067 -0.5443 -0.1034
1341848056.0895 -0.2064 2.2835 1.5649 0.2064 0.8068 -0.5439 -0.1036
1341848056.0995 -0.2031 2.2836 1.5649 0.2067 0.8066 -0.5440 -0.1038
1341848056.1096 -0.1998 2.2837 1.5647 0.2075 0.8068 -0.5433 -0.1042
1341848056.1196 -0.1964 2.2839 1.5646 0.2079 0.8071 -0.5426 -0.1046
1341848056.1296 -0.1929 2.2841 1.5646 0.2082 0.8073 -0.5420 -0.1053
1341848056.1396 -0.1894 2.2841 1.5645 0.2085 0.8068 -0.5427 -0.1054
1341848056.1496 -0.1859 2.2838 1.5645 0.2081 0.8060 -0.5439 -0.1059
1341848056.1596 -0.1822 2.2839 1.5642 0.2079 0.8061 -0.5440 -0.1053
1341848056.1697 -0.1783 2.2836 1.5641 0.2080 0.8052 -0.5452 -0.1054
1341848056.1796 -0.1746 2.2834 1.5640 0.2080 0.8049 -0.5457 -0.1050
1341848056.1896 -0.1707 2.2834 1.5638 0.2082 0.8053 -0.5453 -0.1040
1341848056.1996 -0.1670 2.2831 1.5636 0.2085 0.8047 -0.5462 -0.1035
1341848056.2096 -0.1629 2.2829 1.5634 0.2092 0.8047 -0.5460 -0.1031
1341848056.2195 -0.1589 2.2827 1.5630 0.2092 0.8051 -0.5454 -0.1025
1341848056.2296 -0.1549 2.2827 1.5625 0.2087 0.8058 -0.5447 -0.1022
1341848056.2396 -0.1506 2.2823 1.5621 0.2089 0.8059 -0.5445 -0.1020
1341848056.2496 -0.1464 2.2820 1.5617 0.2085 0.8060 -0.5448 -0.1010
1341848056.2608 -0.1422 2.2817 1.5613 0.2080 0.8056 -0.5456 -0.1006
1341848056.2707 -0.1379 2.2815 1.5610 0.2080 0.8059 -0.5451 -0.1006
1341848056.2796 -0.1336 2.2811 1.5606 0.2070 0.8061 -0.5453 -0.1004
1341848056.2895 -0.1292 2.2806 1.5599 0.2070 0.8059 -0.5456 -0.0997
1341848056.2996 -0.1249 2.2803 1.5595 0.2081 0.8059 -0.5452 -0.0996
1341848056.3096 -0.1206 2.2798 1.5590 0.2082 0.8060 -0.5450 -0.0998
1341848056.3196 -0.1163 2.2791 1.5584 0.2084 0.8051 -0.5462 -0.1000
1341848056.3296 -0.1118 2.2788 1.5578 0.2088 0.8060 -0.5448 -0.0996
1341848056.3395 -0.1075 2.2783 1.5574 0.2086 0.8062 -0.5447 -0.0995
1341848056.3496 -0.1029 2.2780 1.5567 0.2087 0.8067 -0.5440 -0.0989
1341848056.3595 -0.0983 2.2774 1.5563 0.2090 0.8066 -0.5442 -0.0981
1341848056.3696 -0.0938 2.2767 1.5556 0.2092 0.8058 -0.5454 -0.0969
1341848056.3796 -0.0891 2.2760 1.5553 0.2092 0.8055 -0.5461 -0.0961
1341848056.3897 -0.0843 2.2755 1.5547 0.2089 0.8058 -0.5460 -0.0946
1341848056.3996 -0.0798 2.2750 1.5544 0.2090 0.8060 -0.5459 -0.0932
1341848056.4095 -0.0751 2.2744 1.5537 0.2092 0.8070 -0.5446 -0.0916
1341848056.4195 -0.0706 2.2738 1.5529 0.2107 0.8078 -0.5432 -0.0896
1341848056.4298 -0.0662 2.2731 1.5524 0.2124 0.8082 -0.5423 -0.0876
1341848056.4398 -0.0615 2.2725 1.5516 0.2143 0.8095 -0.5398 -0.0858
1341848056.4495 -0.0570 2.2718 1.5511 0.2157 0.8102 -0.5384 -0.0846
1341848056.4622 -0.0524 2.2710 1.5505 0.2166 0.8106 -0.5378 -0.0825
1341848056.4696 -0.0477 2.2704 1.5500 0.2167 0.8117 -0.5364 -0.0810
1341848056.4796 -0.0429 2.2699 1.5496 0.2165 0.8123 -0.5356 -0.0798
1341848056.4895 -0.0383 2.2693 1.5491 0.2162 0.8128 -0.5352 -0.0791
1341848056.4997 -0.0334 2.2687 1.5486 0.2162 0.8132 -0.5347 -0.0783
1341848056.5096 -0.0288 2.2678 1.5484 0.2162 0.8129 -0.5351 -0.0779
1341848056.5196 -0.0245 2.2672 1.5480 0.2158 0.8135 -0.5344 -0.0775
1341848056.5296 -0.0200 2.2666 1.5477 0.2159 0.8140 -0.5335 -0.0779
1341848056.5396 -0.0157 2.2660 1.5475 0.2153 0.8150 -0.5321 -0.0785
1341848056.5496 -0.0114 2.2655 1.5472 0.2152 0.8153 -0.5317 -0.0786
1341848056.5596 -0.0069 2.2648 1.5470 0.2156 0.8161 -0.5305 -0.0784
1341848056.5696 -0.0027 2.2641 1.5468 0.2160 0.8159 -0.5306 -0.0781
1341848056.5796 0.0016 2.2631 1.5468 0.2166 0.8153 -0.5315 -0.0773
1341848056.5896 0.0059 2.2626 1.5467 0.2172 0.8154 -0.5311 -0.0763
1341848056.5996 0.0102 2.2620 1.5468 0.2169 0.8158 -0.5309 -0.0746
1341848056.6096 0.0144 2.2614 1.5468 0.2167 0.8160 -0.5308 -0.0730
1341848056.6206 0.0189 2.2607 1.5465 0.2162 0.8171 -0.5296 -0.0711
1341848056.6296 0.0230 2.2601 1.5466 0.2156 0.8176 -0.5292 -0.0703
1341848056.6396 0.0272 2.2595 1.5463 0.2155 0.8191 -0.5271 -0.0688
1341848056.6495 0.0314 2.2586 1.5462 0.2162 0.8190 -0.5272 -0.0672
1341848056.6595 0.0354 2.2578 1.5461 0.2166 0.8188 -0.5274 -0.0665
1341848056.6696 0.0395 2.2572 1.5461 0.2170 0.8190 -0.5271 -0.0652
1341848056.6795 0.0434 2.2566 1.5459 0.2172 0.8192 -0.5268 -0.0645
1341848056.6896 0.0476 2.2559 1.5456 0.2166 0.8196 -0.5265 -0.0639
1341848056.6996 0.0513 2.2551 1.5457 0.2157 0.8194 -0.5272 -0.0644
1341848056.7095 0.0553 2.2544 1.5455 0.2146 0.8202 -0.5264 -0.0640
1341848056.7195 0.0593 2.2537 1.5453 0.2138 0.8207 -0.5260 -0.0641
1341848056.7295 0.0631 2.2528 1.5452 0.2127 0.8205 -0.5268 -0.0642
1341848056.7395 0.0668 2.2522 1.5452 0.2122 0.8212 -0.5259 -0.0636
1341848056.7495 0.0706 2.2514 1.5453 0.2116 0.8211 -0.5263 -0.0628
1341848056.7595 0.0744 2.2506 1.5452 0.2111 0.8211 -0.5266 -0.0627
1341848056.7695 0.0781 2.2501 1.5452 0.2112 0.8219 -0.5253 -0.0621
1341848056.7795 0.0816 2.2490 1.5451 0.2100 0.8219 -0.5259 -0.0621
1341848056.7895 0.0850 2.2483 1.5451 0.2090 0.8231 -0.5243 -0.0619
1341848056.7995 0.0884 2.2476 1.5452 0.2083 0.8238 -0.5235 -0.0618
1341848056.8095 0.0919 2.2470 1.5453 0.2078 0.8247 -0.5223 -0.0623
1341848056.8195 0.0951 2.2462 1.5456 0.2069 0.8251 -0.5221 -0.0624
1341848056.8295 0.0981 2.2452 1.5459 0.2055 0.8251 -0.5227 -0.0619
1341848056.8396 0.1014 2.2444 1.5462 0.2051 0.8253 -0.5225 -0.0617
1341848056.8495 0.1045 2.2437 1.5466 0.2057 0.8252 -0.5225 -0.0606
1341848056.8596 0.1075 2.2430 1.5471 0.2052 0.8254 -0.5225 -0.0600
1341848056.8697 0.1104 2.2422 1.5475 0.2055 0.8250 -0.5231 -0.0596
1341848056.8795 0.1132 2.2413 1.5479 0.2058 0.8242 -0.5241 -0.0598
1341848056.8895 0.1160 2.2405 1.5482 0.2060 0.8242 -0.5240 -0.0604
1341848056.8995 0.1187 2.2398 1.5483 0.2066 0.8246 -0.5230 -0.0614
1341848056.9096 0.1215 2.2390 1.5485 0.2061 0.8253 -0.5221 -0.0621
1341848056.9195 0.1240 2.2381 1.5486 0.2055 0.8257 -0.5215 -0.0633
1341848056.9296 0.1267 2.2373 1.5487 0.2049 0.8258 -0.5214 -0.0645
1341848056.9395 0.1296 2.2365 1.5489 0.2053 0.8260 -0.5209 -0.0650
1341848056.9495 0.1322 2.2357 1.5490 0.2051 0.8262 -0.5207 -0.0653
1341848056.9596 0.1350 2.2348 1.5492 0.2055 0.8258 -0.5212 -0.0654
1341848056.9696 0.1378 2.2340 1.5493 0.2052 0.8255 -0.5217 -0.0652
1341848056.9795 0.1408 2.2332 1.5493 0.2055 0.8261 -0.5207 -0.0644
1341848056.9895 0.1435 2.2326 1.5493 0.2064 0.8263 -0.5201 -0.0645
1341848057.0004 0.1463 2.2318 1.5494 0.2068 0.8263 -0.5198 -0.0650
1341848057.0095 0.1490 2.2310 1.5492 0.2074 0.8266 -0.5190 -0.0661
1341848057.0195 0.1519 2.2302 1.5489 0.2078 0.8267 -0.5185 -0.0667
1341848057.0295 0.1549 2.2294 1.5486 0.2084 0.8276 -0.5167 -0.0684
1341848057.0397 0.1576 2.2286 1.5484 0.2081 0.8273 -0.5173 -0.0691
1341848057.0495 0.1606 2.2279 1.5484 0.2079 0.8277 -0.5166 -0.0700
1341848057.0595 0.1636 2.2271 1.5483 0.2072 0.8276 -0.5169 -0.0705
1341848057.0695 0.1667 2.2264 1.5483 0.2066 0.8277 -0.5170 -0.0707
1341848057.0795 0.1699 2.2259 1.5482 0.2064 0.8282 -0.5162 -0.0707
1341848057.0896 0.1729 2.2251 1.5480 0.2059 0.8280 -0.5167 -0.0707
1341848057.0995 0.1759 2.2244 1.5478 0.2065 0.8279 -0.5165 -0.0713
1341848057.1095 0.1791 2.2237 1.5476 0.2072 0.8281 -0.5160 -0.0714
1341848057.1195 0.1823 2.2230 1.5473 0.2082 0.8282 -0.5153 -0.0722
1341848057.1295 0.1858 2.2222 1.5469 0.2088 0.8297 -0.5126 -0.0726
1341848057.1396 0.1889 2.2216 1.5465 0.2090 0.8304 -0.5113 -0.0733
1341848057.1495 0.1920 2.2211 1.5463 0.2087 0.8303 -0.5114 -0.0738
1341848057.1595 0.1953 2.2205 1.5459 0.2078 0.8300 -0.5124 -0.0736
1341848057.1695 0.1991 2.2198 1.5456 0.2075 0.8313 -0.5103 -0.0742
1341848057.1796 0.2026 2.2192 1.5452 0.2059 0.8315 -0.5105 -0.0744
1341848057.1895 0.2061 2.2186 1.5448 0.2057 0.8314 -0.5106 -0.0754
1341848057.1996 0.2096 2.2181 1.5442 0.2063 0.8314 -0.5104 -0.0759
1341848057.2096 0.2131 2.2174 1.5437 0.2059 0.8314 -0.5104 -0.0767
1341848057.2195 0.2163 2.2170 1.5432 0.2065 0.8313 -0.5101 -0.0782
1341848057.2296 0.2199 2.2163 1.5426 0.2070 0.8318 -0.5090 -0.0791
1341848057.2413 0.2235 2.2158 1.5419 0.2073 0.8323 -0.5079 -0.0796
1341848057.2497 0.2270 2.2154 1.5412 0.2074 0.8330 -0.5066 -0.0803
1341848057.2596 0.2308 2.2150 1.5406 0.2076 0.8336 -0.5055 -0.0805
1341848057.2695 0.2346 2.2145 1.5397 0.2082 0.8342 -0.5044 -0.0796
1341848057.2795 0.2384 2.2139 1.5391 0.2080 0.8348 -0.5035 -0.0798
1341848057.2895 0.2421 2.2133 1.5386 0.2075 0.8345 -0.5040 -0.0801
1341848057.2995 0.2459 2.2126 1.5380 0.2076 0.8345 -0.5041 -0.0799
1341848057.3096 0.2495 2.2123 1.5373 0.2078 0.8350 -0.5031 -0.0805
1341848057.3196 0.2531 2.2116 1.5367 0.2080 0.8347 -0.5034 -0.0812
1341848057.3296 0.2570 2.2111 1.5358 0.2089 0.8351 -0.5022 -0.0817
1341848057.3395 0.2611 2.2108 1.5350 0.2098 0.8363 -0.4999 -0.0822
1341848057.3495 0.2646 2.2104 1.5345 0.2106 0.8366 -0.4988 -0.0835
1341848057.3596 0.2687 2.2099 1.5336 0.2121 0.8371 -0.4972 -0.0838
1341848057.3695 0.2724 2.2094 1.5330 0.2120 0.8376 -0.4964 -0.0844
1341848057.3796 0.2765 2.2088 1.5324 0.2122 0.8377 -0.4961 -0.0845
1341848057.3895 0.2806 2.2084 1.5319 0.2122 0.8374 -0.4967 -0.0840
1341848057.3995 0.2848 2.2080 1.5313 0.2127 0.8378 -0.4959 -0.0835
1341848057.4096 0.2888 2.2077 1.5309 0.2131 0.8371 -0.4966 -0.0848
1341848057.4195 0.2930 2.2071 1.5303 0.2144 0.8368 -0.4966 -0.0849
1341848057.4296 0.2969 2.2068 1.5298 0.2149 0.8372 -0.4955 -0.0859
1341848057.4396 0.3008 2.2066 1.5293 0.2162 0.8376 -0.4941 -0.0873
1341848057.4495 0.3049 2.2063 1.5287 0.2172 0.8365 -0.4953 -0.0875
1341848057.4595 0.3092 2.2060 1.5279 0.2190 0.8370 -0.4938 -0.0874
1341848057.4696 0.3132 2.2058 1.5275 0.2206 0.8365 -0.4937 -0.0886
1341848057.4796 0.3174 2.2056 1.5271 0.2214 0.8364 -0.4934 -0.0890
1341848057.4896 0.3219 2.2054 1.5267 0.2220 0.8366 -0.4929 -0.0887
1341848057.4996 0.3263 2.2052 1.5266 0.2221 0.8362 -0.4937 -0.0882
1341848057.5097 0.3305 2.2049 1.5264 0.2225 0.8361 -0.4937 -0.0879
1341848057.5196 0.3349 2.2047 1.5262 0.2235 0.8360 -0.4935 -0.0873
1341848057.5305 0.3395 2.2046 1.5258 0.2249 0.8359 -0.4931 -0.0871
1341848057.5396 0.3436 2.2044 1.5255 0.2257 0.8362 -0.4923 -0.0870
1341848057.5496 0.3478 2.2042 1.5252 0.2271 0.8365 -0.4910 -0.0872
1341848057.5601 0.3521 2.2039 1.5250 0.2285 0.8365 -0.4903 -0.0870
1341848057.5696 0.3563 2.2036 1.5246 0.2300 0.8367 -0.4892 -0.0873
1341848057.5796 0.3604 2.2034 1.5243 0.2321 0.8371 -0.4876 -0.0876
1341848057.5895 0.3645 2.2032 1.5240 0.2334 0.8371 -0.4870 -0.0877
1341848057.5996 0.3685 2.2030 1.5240 0.2344 0.8378 -0.4852 -0.0878
1341848057.6096 0.3726 2.2025 1.5239 0.2367 0.8370 -0.4855 -0.0881
1341848057.6195 0.3766 2.2022 1.5237 0.2374 0.8369 -0.4852 -0.0887
1341848057.6295 0.3807 2.2019 1.5235 0.2385 0.8365 -0.4851 -0.0895
1341848057.6396 0.3847 2.2014 1.5233 0.2400 0.8366 -0.4842 -0.0899
1341848057.6496 0.3887 2.2012 1.5231 0.2415 0.8367 -0.4830 -0.0911
1341848057.6627 0.3926 2.2009 1.5229 0.2431 0.8371 -0.4815 -0.0915
1341848057.6696 0.3965 2.2006 1.5227 0.2449 0.8366 -0.4811 -0.0930
1341848057.6796 0.4003 2.2003 1.5226 0.2464 0.8369 -0.4797 -0.0935
1341848057.6896 0.4044 2.2000 1.5224 0.2486 0.8366 -0.4790 -0.0942
1341848057.6996 0.4083 2.1998 1.5224 0.2496 0.8364 -0.4788 -0.0945
1341848057.7096 0.4125 2.1993 1.5222 0.2509 0.8356 -0.4794 -0.0952
1341848057.7195 0.4165 2.1990 1.5220 0.2513 0.8359 -0.4788 -0.0944
1341848057.7295 0.4206 2.1986 1.5220 0.2515 0.8351 -0.4799 -0.0952
1341848057.7396 0.4248 2.1984 1.5219 0.2526 0.8350 -0.4793 -0.0957
1341848057.7496 0.4288 2.1979 1.5216 0.2528 0.8348 -0.4797 -0.0957
1341848057.7598 0.4329 2.1979 1.5214 0.2536 0.8352 -0.4785 -0.0958
1341848057.7696 0.4369 2.1976 1.5214 0.2554 0.8349 -0.4779 -0.0964
1341848057.7796 0.4409 2.1974 1.5213 0.2573 0.8347 -0.4773 -0.0962
1341848057.7895 0.4450 2.1972 1.5211 0.2588 0.8336 -0.4784 -0.0962
1341848057.7995 0.4490 2.1970 1.5211 0.2611 0.8339 -0.4767 -0.0965
1341848057.8096 0.4533 2.1966 1.5209 0.2630 0.8330 -0.4774 -0.0950
1341848057.8196 0.4571 2.1963 1.5210 0.2631 0.8318 -0.4794 -0.0949
1341848057.8296 0.4616 2.1957 1.5208 0.2650 0.8317 -0.4788 -0.0941
1341848057.8396 0.4656 2.1955 1.5207 0.2653 0.8318 -0.4785 -0.0940
1341848057.8496 0.4695 2.1950 1.5210 0.2657 0.8309 -0.4797 -0.0941
1341848057.8596 0.4735 2.1943 1.5207 0.2667 0.8302 -0.4803 -0.0943
1341848057.8705 0.4777 2.1940 1.5205 0.2675 0.8299 -0.4806 -0.0938
1341848057.8796 0.4819 2.1935 1.5203 0.2672 0.8299 -0.4803 -0.0955
1341848057.8895 0.4863 2.1931 1.5202 0.2689 0.8296 -0.4801 -0.0949
1341848057.8995 0.4899 2.1922 1.5198 0.2673 0.8295 -0.4809 -0.0960
1341848057.9108 0.4941 2.1918 1.5196 0.2681 0.8299 -0.4801 -0.0947
1341848057.9195 0.4979 2.1912 1.5195 0.2682 0.8293 -0.4809 -0.0950
1341848057.9295 0.5021 2.1905 1.5192 0.2690 0.8303 -0.4788 -0.0947
1341848057.9395 0.5062 2.1897 1.5190 0.2696 0.8294 -0.4801 -0.0944
1341848057.9495 0.5101 2.1892 1.5189 0.2692 0.8308 -0.4782 -0.0925
1341848057.9602 0.5139 2.1881 1.5186 0.2708 0.8302 -0.4786 -0.0917
1341848057.9695 0.5181 2.1873 1.5184 0.2712 0.8307 -0.4775 -0.0916
1341848057.9797 0.5220 2.1864 1.5185 0.2710 0.8307 -0.4776 -0.0915
1341848057.9895 0.5260 2.1854 1.5184 0.2706 0.8308 -0.4776 -0.0917
1341848057.9995 0.5296 2.1845 1.5186 0.2691 0.8307 -0.4787 -0.0917
1341848058.0095 0.5335 2.1835 1.5191 0.2682 0.8311 -0.4785 -0.0914
1341848058.0195 0.5376 2.1825 1.5193 0.2680 0.8305 -0.4797 -0.0912
1341848058.0299 0.5413 2.1813 1.5196 0.2673 0.8304 -0.4804 -0.0903
1341848058.0409 0.5452 2.1803 1.5198 0.2664 0.8302 -0.4814 -0.0896
1341848058.0511 0.5491 2.1789 1.5201 0.2668 0.8297 -0.4823 -0.0886
1341848058.0595 0.5526 2.1776 1.5203 0.2670 0.8295 -0.4825 -0.0883
1341848058.0695 0.5568 2.1762 1.5204 0.2664 0.8296 -0.4828 -0.0877
1341848058.0802 0.5606 2.1751 1.5208 0.2659 0.8298 -0.4828 -0.0875
1341848058.0895 0.5645 2.1738 1.5211 0.2647 0.8305 -0.4823 -0.0871
1341848058.0996 0.5684 2.1724 1.5213 0.2637 0.8313 -0.4814 -0.0873
1341848058.1106 0.5720 2.1709 1.5217 0.2624 0.8305 -0.4835 -0.0871
1341848058.1195 0.5761 2.1694 1.5217 0.2616 0.8297 -0.4855 -0.0865
1341848058.1296 0.5803 2.1679 1.5218 0.2614 0.8294 -0.4863 -0.0853
1341848058.1395 0.5844 2.1666 1.5223 0.2601 0.8301 -0.4858 -0.0854
1341848058.1495 0.5884 2.1652 1.5223 0.2586 0.8302 -0.4865 -0.0849
1341848058.1595 0.5924 2.1637 1.5227 0.2583 0.8300 -0.4870 -0.0843
1341848058.1695 0.5964 2.1623 1.5225 0.2573 0.8304 -0.4869 -0.0843
1341848058.1795 0.6005 2.1608 1.5225 0.2571 0.8302 -0.4874 -0.0843
1341848058.1895 0.6043 2.1595 1.5226 0.2561 0.8306 -0.4872 -0.0846
1341848058.1995 0.6088 2.1580 1.5225 0.2559 0.8310 -0.4868 -0.0838
1341848058.2097 0.6128 2.1565 1.5222 0.2552 0.8304 -0.4880 -0.0841
1341848058.2195 0.6166 2.1552 1.5223 0.2533 0.8298 -0.4902 -0.0836
1341848058.2295 0.6207 2.1540 1.5222 0.2529 0.8297 -0.4905 -0.0836
1341848058.2396 0.6246 2.1524 1.5223 0.2506 0.8300 -0.4913 -0.0833
1341848058.2501 0.6284 2.1512 1.5223 0.2497 0.8307 -0.4907 -0.0824
1341848058.2595 0.6320 2.1497 1.5223 0.2502 0.8300 -0.4916 -0.0825
1341848058.2695 0.6356 2.1482 1.5223 0.2502 0.8298 -0.4920 -0.0826
1341848058.2796 0.6390 2.1466 1.5225 0.2508 0.8289 -0.4930 -0.0832
1341848058.2895 0.6425 2.1450 1.5225 0.2509 0.8278 -0.4947 -0.0839
1341848058.3027 0.6461 2.1435 1.5223 0.2504 0.8273 -0.4956 -0.0849
1341848058.3145 0.6494 2.1419 1.5224 0.2485 0.8271 -0.4968 -0.0863
1341848058.3195 0.6527 2.1405 1.5226 0.2468 0.8272 -0.4973 -0.0870
1341848058.3295 0.6560 2.1390 1.5227 0.2451 0.8272 -0.4980 -0.0872
1341848058.3395 0.6592 2.1375 1.5228 0.2448 0.8268 -0.4988 -0.0874
1341848058.3509 0.6622 2.1360 1.5230 0.2451 0.8266 -0.4990 -0.0872
1341848058.3595 0.6654 2.1347 1.5231 0.2456 0.8270 -0.4982 -0.0865
1341848058.3695 0.6683 2.1330 1.5233 0.2471 0.8266 -0.4983 -0.0861
1341848058.3805 0.6716 2.1312 1.5231 0.2485 0.8257 -0.4992 -0.0852
1341848058.3895 0.6746 2.1298 1.5231 0.2492 0.8266 -0.4976 -0.0844
1341848058.3995 0.6773 2.1282 1.5231 0.2494 0.8263 -0.4979 -0.0844
1341848058.4097 0.6800 2.1265 1.5232 0.2490 0.8264 -0.4979 -0.0842
1341848058.4195 0.6827 2.1248 1.5234 0.2494 0.8267 -0.4973 -0.0840
1341848058.4295 0.6857 2.1236 1.5234 0.2496 0.8279 -0.4953 -0.0828
1341848058.4398 0.6882 2.1216 1.5236 0.2508 0.8272 -0.4960 -0.0828
1341848058.4515 0.6906 2.1199 1.5238 0.2514 0.8270 -0.4961 -0.0823
1341848058.4595 0.6932 2.1180 1.5242 0.2522 0.8264 -0.4966 -0.0820
1341848058.4695 0.6957 2.1161 1.5243 0.2535 0.8264 -0.4960 -0.0821
1341848058.4795 0.6980 2.1146 1.5247 0.2536 0.8254 -0.4977 -0.0819
1341848058.4895 0.7000 2.1124 1.5250 0.2546 0.8248 -0.4978 -0.0836
1341848058.4995 0.7024 2.1107 1.5249 0.2569 0.8235 -0.4990 -0.0833
1341848058.5096 0.7047 2.1088 1.5250 0.2574 0.8230 -0.4993 -0.0836
1341848058.5195 0.7070 2.1070 1.5248 0.2583 0.8225 -0.4997 -0.0841
1341848058.5295 0.7092 2.1050 1.5251 0.2586 0.8216 -0.5011 -0.0836
1341848058.5395 0.7114 2.1032 1.5253 0.2598 0.8227 -0.4986 -0.0840
1341848058.5496 0.7137 2.1013 1.5253 0.2604 0.8211 -0.5012 -0.0824
1341848058.5595 0.7158 2.0992 1.5254 0.2614 0.8217 -0.4997 -0.0824
1341848058.5695 0.7177 2.0975 1.5254 0.2628 0.8206 -0.5010 -0.0814
1341848058.5796 0.7199 2.0958 1.5252 0.2644 0.8206 -0.5004 -0.0801
1341848058.5895 0.7218 2.0936 1.5251 0.2665 0.8196 -0.5008 -0.0805
1341848058.6000 0.7241 2.0919 1.5247 0.2678 0.8194 -0.5003 -0.0808
1341848058.6096 0.7262 2.0900 1.5245 0.2685 0.8195 -0.4995 -0.0824
1341848058.6196 0.7282 2.0882 1.5242 0.2689 0.8191 -0.4998 -0.0837
1341848058.6295 0.7304 2.0862 1.5239 0.2684 0.8191 -0.4997 -0.0850
1341848058.6395 0.7327 2.0844 1.5235 0.2685 0.8190 -0.5000 -0.0852
1341848058.6495 0.7349 2.0829 1.5234 0.2673 0.8202 -0.4985 -0.0852
1341848058.6595 0.7371 2.0808 1.5232 0.2682 0.8188 -0.5003 -0.0852
1341848058.6695 0.7395 2.0788 1.5230 0.2690 0.8179 -0.5015 -0.0849
1341848058.6796 0.7414 2.0770 1.5229 0.2698 0.8166 -0.5030 -0.0856
1341848058.6895 0.7435 2.0755 1.5225 0.2702 0.8163 -0.5031 -0.0865
1341848058.6995 0.7456 2.0734 1.5223 0.2721 0.8141 -0.5055 -0.0876
1341848058.7103 0.7471 2.0715 1.5219 0.2721 0.8143 -0.5045 -0.0909
1341848058.7195 0.7490 2.0698 1.5216 0.2726 0.8137 -0.5050 -0.0928
1341848058.7295 0.7510 2.0682 1.5212 0.2727 0.8142 -0.5037 -0.0948
1341848058.7396 0.7530 2.0664 1.5208 0.2720 0.8147 -0.5030 -0.0961
1341848058.7496 0.7548 2.0648 1.5206 0.2715 0.8151 -0.5026 -0.0964
1341848058.7596 0.7569 2.0630 1.5203 0.2718 0.8152 -0.5024 -0.0954
1341848058.7695 0.7587 2.0613 1.5200 0.2720 0.8151 -0.5028 -0.0940
1341848058.7795 0.7606 2.0598 1.5199 0.2734 0.8150 -0.5026 -0.0921
1341848058.7895 0.7624 2.0581 1.5201 0.2746 0.8148 -0.5026 -0.0904
1341848058.7997 0.7638 2.0570 1.5201 0.2745 0.8162 -0.5004 -0.0901
1341848058.8095 0.7657 2.0551 1.5201 0.2765 0.8152 -0.5011 -0.0892
1341848058.8195 0.7673 2.0535 1.5200 0.2778 0.8141 -0.5022 -0.0885
1341848058.8295 0.7686 2.0521 1.5197 0.2785 0.8148 -0.5005 -0.0899
1341848058.8395 0.7701 2.0507 1.5197 0.2790 0.8152 -0.4994 -0.0910
1341848058.8495 0.7714 2.0493 1.5196 0.2803 0.8142 -0.5001 -0.0912
1341848058.8595 0.7729 2.0480 1.5195 0.2812 0.8144 -0.4992 -0.0919
1341848058.8695 0.7742 2.0469 1.5196 0.2813 0.8145 -0.4991 -0.0918
1341848058.8795 0.7754 2.0453 1.5196 0.2822 0.8137 -0.4996 -0.0931
1341848058.8895 0.7766 2.0440 1.5197 0.2830 0.8131 -0.5002 -0.0926
